inventory_id,part_num,color_id,quantity,is_spare
1509,43857,14,2,f
1509,44294,71,30,f
1509,4477,0,2,f
1509,4519,71,55,f
1509,4697b,71,1,f
1509,4697b,71,1,t
1509,4716,71,1,f
1509,4716,0,1,f
1509,47223a,72,1,f
1509,47225,14,2,f
1509,48989,71,14,f
1509,50163,72,1,f
1509,50450,0,1,f
1509,5102c16,1,1,f
1509,5102c16,0,1,f
1509,5306bc020,0,1,f
1509,53178,14,2,f
1509,53535,9999,1,f
1509,6141,47,6,f
1509,6141,36,2,f
1509,6141,36,1,t
1509,6141,47,2,t
1509,6141,57,4,f
1509,6141,57,2,t
1509,6536,14,34,f
1509,6536,0,17,f
1509,6536,71,18,f
1509,6536,72,8,f
1509,6538b,0,15,f
1509,6538b,71,27,f
1509,6539,4,1,f
1509,6541,14,2,f
1509,6542a,72,5,f
1509,6553,0,2,f
1509,6558,0,158,f
1509,6573,72,1,f
1509,6587,72,1,f
1509,6589,71,5,f
1509,6629,0,3,f
1509,6629,14,3,f
1509,6632,14,2,f
1509,6632,71,15,f
1509,6641,4,1,f
1509,70496,0,1,f
1509,75535,0,2,f
1509,76244,15,2,f
1511,3068bpr0309,15,1,f
1511,3899,1,1,f
1511,4094a,4,1,f
1511,4095,4,1,f
1511,4222,450,1,f
1511,4223,450,1,f
1511,fabfig0003c03pr0002,15,1,f
1513,2654,72,1,f
1513,3004,15,2,f
1513,3022,15,1,f
1513,3841,297,1,f
1513,4612946,9999,1,f
1513,4612947,9999,1,f
1513,4612948,9999,1,f
1513,4612949,9999,1,f
1513,4612950,9999,1,f
1513,53705,132,1,f
1513,59232,179,1,f
1513,92547pr0005,0,1,f
1513,92691,15,1,f
1513,93062c01,15,2,t
1513,93609,15,2,t
1515,2412b,71,4,f
1515,2420,15,2,f
1515,298c02,15,3,f
1515,298c02,15,1,t
1515,3001,72,1,f
1515,3002,15,1,f
1515,3005,71,3,f
1515,3010,15,1,f
1515,30162,72,2,f
1515,3023,0,1,f
1515,30249,15,1,f
1515,3032,71,1,f
1515,3034,15,2,f
1515,3039,15,1,f
1515,3062b,15,6,f
1515,3065,33,1,f
1515,3068b,15,1,f
1515,3069b,0,1,f
1515,3069b,15,1,f
1515,3070b,46,1,t
1515,3070b,46,3,f
1515,32028,0,1,f
1515,3460,15,1,f
1515,3665,15,1,f
1515,3710,15,4,f
1515,3747b,15,1,f
1515,3794b,71,5,f
1515,4032a,15,2,f
1515,4095,71,2,f
1515,4460b,15,2,f
1515,48336,71,1,f
1515,50304,15,1,f
1515,50305,15,1,f
1515,59900,71,3,f
1515,6019,15,4,f
1515,60470a,15,3,f
1515,6636,15,2,f
1517,88646,0,1,f
1517,90391pr0002,297,1,f
1519,702,1,5,f
1520,10201,0,2,f
1520,10247,71,4,f
1520,11153,1,4,f
1520,11212,71,2,f
1520,11212,72,2,f
1520,11214,72,6,f
1520,11458,15,4,f
1520,11833,71,1,f
1520,13252,47,1,f
1520,13548,15,4,f
1520,14417,72,4,f
1520,15068,15,2,f
1520,15068,1,2,f
1520,15303,36,3,f
1520,15391,0,2,f
1520,15392,72,1,t
1520,15392,72,2,f
1520,15400,72,2,f
1520,18651,0,4,f
1520,18674,72,1,t
1520,18674,72,1,f
1520,18738,71,1,t
1520,18738,71,4,f
1520,21849pr0002,47,1,f
1520,23443,0,2,f
1520,2412b,14,3,f
1520,2412b,72,18,f
1520,2420,4,2,f
1520,2432,70,3,f
1520,2445,15,4,f
1520,2450,15,2,f
1520,2456,72,1,f
1520,2639,72,4,f
1520,2653,71,2,f
1520,2654,15,2,f
1520,2730,71,2,f
1520,2780,0,4,t
1520,2780,0,37,f
1520,2825,71,4,f
1520,28616,9999,1,f
1520,2877,72,1,f
1520,3001,72,2,f
1520,3003,14,1,f
1520,3004,19,5,f
1520,3005,0,4,f
1520,3009,72,1,f
1520,3010,71,2,f
1520,3010,1,1,f
1520,3020,19,2,f
1520,3020,15,12,f
1520,3021,72,12,f
1520,3021,71,4,f
1520,3022,0,7,f
1520,3022,4,2,f
1520,3022,71,10,f
1520,3023,19,23,f
1520,3030,72,3,f
1520,3032,0,1,f
1520,3032,71,3,f
1520,3034,71,6,f
1520,3035,72,2,f
1520,3036,71,1,f
1520,30363,72,2,f
1520,3040b,1,2,f
1520,30503,72,2,f
1520,30503,15,2,f
1520,3062b,19,8,f
1520,3068b,71,2,f
1520,3068b,72,2,f
1520,3068b,1,1,f
1520,3069b,70,1,f
1520,3069b,1,6,f
1520,3070b,14,1,t
1520,3070b,14,1,f
1520,3176,72,2,f
1520,32000,4,8,f
1520,32028,72,1,f
1520,32054,4,4,f
1520,32126,0,2,f
1520,32184,4,4,f
1520,32324,71,1,f
1520,32449,72,1,f
1520,32523,72,4,f
1520,32524,15,4,f
1520,32524,0,2,f
1520,32531,0,1,f
1520,3297,15,4,f
1520,3297,72,1,f
1520,3300,4,1,f
1520,3460,71,6,f
1520,3460,1,2,f
1520,3623,15,2,f
1520,3623,72,2,f
1520,3623,0,8,f
1520,3660,72,1,f
1520,3665,71,6,f
1520,3666,72,6,f
1520,3676,72,2,f
1520,3701,0,4,f
1520,3703,72,2,f
1520,3710,0,6,f
1520,3713,71,1,t
1520,3713,71,4,f
1520,3747b,70,1,f
1520,3749,19,2,f
1520,3795,72,8,f
1520,3832,72,5,f
1520,3894,72,1,f
1520,41531,15,8,f
1520,4162,1,6,f
1520,4162,71,4,f
1520,41769,15,2,f
1520,41770,15,2,f
1520,4185,72,4,f
1520,4274,71,1,t
1520,4274,71,2,f
1520,4274,1,2,t
1520,4274,1,16,f
1520,4282,0,2,f
1520,4282,71,1,f
1520,4286,0,2,f
1520,4287b,72,2,f
1520,43093,1,5,f
1520,43722,71,2,f
1520,43723,71,2,f
1520,4445,15,2,f
1520,44567a,14,2,f
1520,4477,72,8,f
1520,4510,72,2,f
1520,46304,15,1,t
1520,47397,15,4,f
1520,47398,15,4,f
1520,48729b,0,1,t
1520,48729b,0,1,f
1520,50943,72,1,f
1520,50955,15,1,f
1520,50956,15,1,f
1520,54200,72,1,t
1520,54200,72,2,f
1520,55013,72,4,f
1520,55981,71,4,f
1520,58176,0,2,f
1520,58247,148,3,f
1520,59426,72,2,f
1520,59900,182,4,f
1520,60208,71,4,f
1520,60478,72,4,f
1520,60897,0,2,f
1520,6141,179,12,f
1520,6141,179,2,t
1520,6141,36,2,t
1520,6141,36,12,f
1520,6179,72,4,f
1520,6180,15,5,f
1520,61976,70,1,f
1520,63082,0,2,f
1520,63864,14,7,f
1520,63864,15,4,f
1520,63868,71,6,f
1520,63965,0,2,f
1520,64567,148,1,f
1520,64567,148,1,t
1520,6541,14,4,f
1520,6587,28,4,f
1520,73983,71,6,f
1520,76766,71,2,f
1520,85984,72,2,f
1520,85984,15,6,f
1520,85984,72,1,t
1520,85984pr0006,72,1,f
1520,87079,15,1,f
1520,87087,72,2,f
1520,87087,0,2,f
1520,87544,0,1,f
1520,87620,72,2,f
1520,88072,0,2,f
1520,88646,15,2,f
1520,88811,179,1,f
1520,88811,179,1,t
1520,91988,72,3,f
1520,92099,72,1,f
1520,92280,0,2,f
1520,92593,71,5,f
1520,92738,179,1,f
1520,92738,0,1,f
1520,93095,70,1,f
1520,93273,72,2,f
1520,96874,25,1,f
1520,98138,15,4,f
1520,98138,15,1,t
1520,98263,71,2,f
1520,98585,71,12,f
1520,99207,71,2,f
1520,99207,0,2,f
1520,99780,72,2,f
1521,15068,0,1,f
1521,15068pr0007,15,1,f
1521,15207,72,2,f
1521,15573,0,2,f
1521,15712,71,2,f
1521,19220,0,1,f
1521,2412b,4,2,f
1521,2431,4,1,f
1521,3001,72,2,f
1521,30031,72,2,f
1521,30136,70,1,f
1521,3020,70,1,f
1521,3023,1,3,f
1521,3030,19,1,f
1521,30350b,72,1,f
1521,3038,72,2,f
1521,3062b,0,1,f
1521,3062b,46,1,f
1521,3069bpr0100,2,2,f
1521,3678b,72,1,f
1521,3795,0,1,f
1521,3795,1,1,f
1521,3795,71,2,f
1521,3832,70,1,f
1521,3841,72,1,f
1521,43713,0,1,f
1521,43719,4,1,f
1521,44674,15,2,f
1521,4590,72,1,f
1521,4871,0,1,f
1521,54200,72,1,t
1521,54200,72,3,f
1521,6014b,71,4,f
1521,60478,71,2,f
1521,60897,72,2,f
1521,6141,47,2,f
1521,6141,47,1,t
1521,61482,71,1,f
1521,61482,71,1,t
1521,6157,0,2,f
1521,64450,0,1,f
1521,64567,0,1,f
1521,64567,0,1,t
1521,85984,14,1,f
1521,87697,0,4,f
1521,92280,71,2,f
1521,92593,15,1,f
1521,98138,46,1,t
1521,98138,46,3,f
1521,98138,33,1,t
1521,98138,33,2,f
1521,99781,0,2,f
1522,3957a,4,25,f
1522,3957a,0,25,f
1522,4495a,14,25,f
1522,4495a,1,25,f
1524,776pr0001,15,1,f
1524,776pr0003,15,1,f
1524,776pr0010,15,1,f
1524,776pr0011,15,1,f
1524,776pr0012,15,1,f
1524,776pr0014,15,1,f
1526,16542,7,1,f
1526,2356,4,4,f
1526,2412b,4,4,f
1526,2421,0,1,f
1526,2432,15,1,f
1526,2437,41,1,f
1526,2447,41,1,f
1526,2454a,4,2,f
1526,2460,7,1,f
1526,2465,15,1,f
1526,2465pr0001,15,1,f
1526,2479,0,1,f
1526,2483,41,1,f
1526,2486,14,3,f
1526,2493b,15,4,f
1526,2494,41,2,f
1526,2494pr0003,41,2,f
1526,2513pr0002,4,1,f
1526,2540,8,4,f
1526,2555,7,3,f
1526,2569,0,1,f
1526,298c02,15,2,f
1526,3001,4,1,f
1526,3001,14,2,f
1526,3001,7,5,f
1526,3003,0,5,f
1526,30033,8,1,f
1526,3004,15,2,f
1526,3004pr9958,15,1,f
1526,3004pr9971,4,2,f
1526,3006,14,1,f
1526,3006,4,1,f
1526,3007,4,4,f
1526,3007pr0001,4,2,f
1526,3009,15,6,f
1526,30094,15,1,f
1526,3010,15,2,f
1526,3010,14,1,f
1526,3010pr9960,4,4,f
1526,3010pr9982,4,1,f
1526,3020,14,1,f
1526,3022,0,1,f
1526,3024,46,4,f
1526,30278c01,0,1,f
1526,3031,0,1,f
1526,3039,33,2,f
1526,3039pr9958,15,1,f
1526,3039pr9959,33,1,f
1526,3039pr9960,33,1,f
1526,3039pr9972,15,1,f
1526,3040b,14,1,f
1526,3062b,14,2,f
1526,3062b,33,2,f
1526,3068b,14,1,f
1526,3069bpr0043,15,1,f
1526,3069bpr0049,15,1,f
1526,3069bpr0099,15,2,f
1526,3149bc01,4,1,f
1526,3403c01,4,1,f
1526,3460,0,4,f
1526,3471,2,1,f
1526,3626b,15,1,f
1526,3678apr0004,4,2,f
1526,3710,0,1,f
1526,3710,15,1,f
1526,3741,2,2,f
1526,3742,14,2,t
1526,3742,14,6,f
1526,3747a,7,4,f
1526,3754,4,8,f
1526,3823,41,1,f
1526,3829c01,1,2,f
1526,3832,7,2,f
1526,3834,15,1,f
1526,3835,7,1,f
1526,3838,14,4,f
1526,3865,2,2,f
1526,3867,2,1,f
1526,3899,47,4,f
1526,3957a,15,3,f
1526,3963,7,2,f
1526,4079,1,4,f
1526,4085c,0,1,f
1526,4151a,8,1,f
1526,4162,14,2,f
1526,4207,15,2,f
1526,4208,0,1,f
1526,4209pr0004,4,1,f
1526,4212b,15,1,f
1526,4286,14,2,f
1526,4315,14,1,f
1526,4345b,7,1,f
1526,4346,7,1,f
1526,4349,15,1,f
1526,4488,4,1,f
1526,4495a,14,2,f
1526,4515,8,1,f
1526,4532,4,5,f
1526,4533,15,5,f
1526,4599a,14,3,f
1526,4600,7,1,f
1526,6014a,15,10,f
1526,6015,0,10,f
1526,6117,8,1,f
1526,6140,7,4,f
1526,6141,34,1,f
1526,6141,33,2,f
1526,6141,36,6,f
1526,6157,0,2,f
1526,6158,0,1,f
1526,6212,4,1,f
1526,6583,8,4,f
1527,2654,47,2,f
1527,2780,0,1,t
1527,2780,0,32,f
1527,2850a,71,4,f
1527,2851,14,4,f
1527,2852,71,4,f
1527,2853,71,2,f
1527,2854,72,1,f
1527,3022,4,1,f
1527,3023,0,2,f
1527,32002,72,4,f
1527,32002,72,1,t
1527,32005b,72,2,f
1527,32013,4,2,f
1527,32013,0,2,f
1527,32015,4,4,f
1527,32016,0,6,f
1527,32034,4,5,f
1527,32039,4,2,f
1527,32054,0,10,f
1527,32062,4,13,f
1527,32072,14,2,f
1527,32073,71,3,f
1527,32123b,71,9,f
1527,32123b,71,1,t
1527,32138,0,2,f
1527,32140,0,2,f
1527,32184,71,2,f
1527,32269,19,1,f
1527,32270,0,4,f
1527,32271,0,2,f
1527,32278,0,2,f
1527,32291,0,1,f
1527,32333,0,2,f
1527,32348,0,2,f
1527,32523,0,3,f
1527,32523,4,2,f
1527,32524,0,1,f
1527,32524,4,1,f
1527,32525,0,2,f
1527,32526,0,2,f
1527,32526,1,4,f
1527,32580,4,2,f
1527,3647,72,1,f
1527,3666,0,1,f
1527,3705,0,2,f
1527,3706,0,8,f
1527,3707,0,4,f
1527,3713,71,1,t
1527,3713,71,10,f
1527,3894,0,2,f
1527,40001,72,1,f
1527,4019,71,3,f
1527,4032a,0,2,f
1527,41669,4,2,f
1527,41896,71,2,f
1527,4274,71,6,f
1527,4274,71,1,t
1527,43093,1,16,f
1527,44294,71,2,f
1527,4519,71,20,f
1527,55976,0,2,f
1527,56145,71,2,f
1527,59426,72,1,f
1527,59443,71,3,f
1527,59443,0,2,f
1527,60483,72,10,f
1527,60485,71,1,f
1527,61480,0,2,f
1527,62462,4,1,f
1527,64391,4,1,f
1527,64393,4,1,f
1527,64681,4,1,f
1527,64683,4,1,f
1527,6536,4,2,f
1527,6536,0,18,f
1527,6553,0,2,f
1527,6558,1,8,f
1527,6571,0,2,f
1527,6572,71,4,f
1527,6574,0,1,f
1527,6587,28,4,f
1527,6632,0,4,f
1527,76138,71,3,f
1527,87080,4,1,f
1527,87086,4,1,f
1527,87978,9999,1,f
1530,3937,7,4,f
1530,3938,7,4,f
1531,2555,15,2,f
1531,2569,0,1,f
1531,2877,71,3,f
1531,3001,15,2,f
1531,3003,25,2,f
1531,3003,4,6,f
1531,3004,4,8,f
1531,3005,4,2,f
1531,3006,4,1,f
1531,3010,25,2,f
1531,3010,4,4,f
1531,3010,15,2,f
1531,3020,15,2,f
1531,3022,0,1,f
1531,3023,25,2,f
1531,30237a,14,2,f
1531,3032,0,1,f
1531,3035,15,2,f
1531,3035,2,1,f
1531,3037,4,2,f
1531,3039,1,2,f
1531,3040b,4,2,f
1531,3062b,36,2,f
1531,3062b,46,2,f
1531,3455,4,1,f
1531,3622,25,4,f
1531,3622,4,6,f
1531,3622,15,2,f
1531,3710,25,4,f
1531,3710,4,1,f
1531,3747b,1,2,f
1531,3794b,15,1,f
1531,3821,4,1,f
1531,3822,4,1,f
1531,3823,47,1,f
1531,3829c01,1,1,f
1531,3962b,0,1,f
1531,3963,15,1,f
1531,4070,71,2,f
1531,4132,4,1,f
1531,4287b,4,2,f
1531,4349,72,1,f
1531,43888,14,1,f
1531,43898,15,1,f
1531,4600,0,2,f
1531,6014b,14,4,f
1531,6015,0,4,f
1531,6020,71,1,f
1531,60599,4,1,f
1531,60608,14,2,f
1531,60623,14,1,f
1531,6111,4,1,f
1531,6126a,57,1,f
1531,6126a,41,1,f
1531,6141,33,1,t
1531,6141,33,3,f
1531,6636,25,1,f
1534,2412b,72,2,f
1534,2555,72,1,f
1534,30031,0,1,f
1534,3004,4,1,f
1534,3004,15,2,f
1534,30162,72,1,f
1534,3020,4,1,f
1534,3023,1,1,f
1534,3031,19,1,f
1534,30340,15,1,f
1534,3039,1,1,f
1534,30602,1,2,f
1534,3070b,14,1,t
1534,3070b,14,2,f
1534,3794a,14,1,f
1534,3795,1,1,f
1534,3957a,15,1,f
1534,3960,320,1,f
1534,4079,14,1,f
1534,4085c,1,2,f
1534,4095,15,1,f
1534,4349,72,1,f
1534,43713,15,1,f
1534,43719,14,1,f
1534,4460b,4,2,f
1534,4495b,4,1,f
1534,4599a,1,1,f
1534,4871,15,1,f
1534,6141,36,1,f
1534,6141,36,1,t
1535,3482,7,2,f
1535,3634,0,2,f
1536,45455,1057,2,f
1536,45455,1005,2,f
1536,45455,182,2,f
1536,45455c01,45,1,f
1536,45456,1057,2,f
1536,45456,45,4,f
1536,45456,1005,2,f
1536,45473a,182,2,f
1536,45481,1005,2,f
1536,45499,182,1,f
1536,46281,45,2,f
1536,46282,1005,2,f
1536,46282,182,2,f
1536,46282,1004,2,f
1536,46296,182,1,f
1536,46296,45,1,f
1536,48107,45,1,f
1536,clikupn0029a,45,2,f
1536,clikupn0029a,1057,2,f
1536,clikupn0029b,1005,2,f
1536,clikupn0029b,182,2,f
1536,clikupn0029b,1004,2,f
1536,clikupn0067,47,2,f
1536,clikupn0074b,46,2,f
1536,clikupn0076a,1057,1,f
1536,clikupn0077,1057,1,f
1536,clikupn0102,45,1,f
1536,clikupn0108,182,1,f
1536,clikupn0108,45,1,f
1537,10010493,9999,1,f
1537,11153,2,2,f
1537,12825,71,5,f
1537,15207,14,6,f
1537,2412b,72,6,f
1537,2412b,0,6,f
1537,2412b,14,2,f
1537,2412b,71,2,f
1537,2420,70,4,f
1537,2431,14,1,f
1537,2431,2,1,f
1537,2431,0,1,f
1537,2431,72,3,f
1537,2431,70,4,f
1537,2432,4,1,f
1537,2436,71,1,f
1537,2436,0,1,f
1537,2445,72,1,f
1537,2445,4,1,f
1537,2453a,4,1,f
1537,2454a,72,2,f
1537,2456,72,1,f
1537,2456,71,2,f
1537,2458,14,2,f
1537,2584,0,1,f
1537,2585,71,1,f
1537,2653,71,2,f
1537,2780,0,2,t
1537,2780,0,4,f
1537,2817,4,1,f
1537,2877,14,2,f
1537,2926,0,1,f
1537,298c02,4,2,t
1537,298c02,4,3,f
1537,3001,71,2,f
1537,3001,14,2,f
1537,3002,4,1,f
1537,3002,70,1,f
1537,3002,14,1,f
1537,3003,72,5,f
1537,3003,70,2,f
1537,3003,14,2,f
1537,3003,0,2,f
1537,3003,19,1,f
1537,3004,2,1,f
1537,3004,71,7,f
1537,3004,0,4,f
1537,3004,4,8,f
1537,3005,2,2,f
1537,3005,70,6,f
1537,3008,4,2,f
1537,3008,72,1,f
1537,3009,0,1,f
1537,3009,71,7,f
1537,3010,2,2,f
1537,3010,14,3,f
1537,3010,4,2,f
1537,3010,0,2,f
1537,3010,70,4,f
1537,30150,70,1,f
1537,30162,72,1,f
1537,3020,71,1,f
1537,3020,15,1,f
1537,3020,14,9,f
1537,3020,70,3,f
1537,3020,72,8,f
1537,3021,71,1,f
1537,3021,1,2,f
1537,3021,72,2,f
1537,3022,70,4,f
1537,3022,71,1,f
1537,3022,1,1,f
1537,3022,4,1,f
1537,30228,72,1,f
1537,3023,70,4,f
1537,3023,72,3,f
1537,3023,14,7,f
1537,3023,4,4,f
1537,3023,46,3,f
1537,3023,2,6,f
1537,3023,36,2,f
1537,3024,4,3,f
1537,3024,14,2,f
1537,30259,71,1,f
1537,3029,72,1,f
1537,30293,72,2,f
1537,30294,72,2,f
1537,3030,0,1,f
1537,3030,28,2,f
1537,3031,14,1,f
1537,3031,2,1,f
1537,3031,70,1,f
1537,3031,71,1,f
1537,3032,72,3,f
1537,3032,0,1,f
1537,3033,72,2,f
1537,3034,72,1,f
1537,3034,71,1,f
1537,3036,0,1,f
1537,3036,72,1,f
1537,30374,0,2,f
1537,30374,71,1,f
1537,30385,297,6,f
1537,3040b,70,5,f
1537,3040b,14,3,f
1537,3062b,19,12,f
1537,3062b,4,4,f
1537,3062b,70,12,f
1537,3062b,71,13,f
1537,3066,40,1,f
1537,30663,0,1,f
1537,3068b,0,1,f
1537,3068b,71,10,f
1537,3068b,14,1,f
1537,3069b,72,1,f
1537,3069b,14,4,f
1537,3069b,4,1,f
1537,3069b,82,2,f
1537,3070bpr0007,71,1,t
1537,3070bpr0007,71,1,f
1537,32002,72,2,f
1537,32002,72,1,t
1537,32028,0,2,f
1537,32062,4,1,f
1537,32249,0,1,f
1537,32270,0,1,f
1537,3228c,72,8,f
1537,32525,14,1,f
1537,3308,72,2,f
1537,3460,72,2,f
1537,3464,15,1,f
1537,3492c01,14,1,f
1537,3622,2,6,f
1537,3622,71,1,f
1537,3623,70,3,f
1537,3623,14,4,f
1537,3623,4,2,f
1537,3659,72,1,f
1537,3660,0,2,f
1537,3665,72,4,f
1537,3665,14,8,f
1537,3666,72,5,f
1537,3666,2,1,f
1537,3666,4,1,f
1537,3700,71,3,f
1537,3700,14,4,f
1537,3701,71,4,f
1537,3705,0,2,f
1537,3710,0,7,f
1537,3710,14,3,f
1537,3710,71,2,f
1537,3710,2,6,f
1537,3713,4,3,f
1537,3713,4,2,t
1537,3731,71,2,f
1537,3737,0,1,f
1537,3794b,0,1,f
1537,3795,72,1,f
1537,3795,70,1,f
1537,3795,14,1,f
1537,3795,2,2,f
1537,3821,14,1,f
1537,3822,14,1,f
1537,3829c01,4,2,f
1537,3829c01,1,1,f
1537,3836,70,1,f
1537,3837,0,1,f
1537,3841,72,1,f
1537,3899,4,2,f
1537,3937,4,1,f
1537,3957a,71,1,f
1537,3958,0,2,f
1537,3962b,0,1,f
1537,4070,4,1,f
1537,4079b,4,2,f
1537,4079b,1,1,f
1537,4081b,72,2,f
1537,4150,4,2,f
1537,4162,2,6,f
1537,4162,72,2,f
1537,4162,0,5,f
1537,4175,72,3,f
1537,4185,14,1,f
1537,4286,72,1,f
1537,4349,4,1,f
1537,44302a,0,2,f
1537,44567a,0,8,f
1537,44728,14,3,f
1537,4477,4,1,f
1537,4488,0,6,f
1537,4510,71,2,f
1537,4519,71,2,f
1537,4533,72,1,f
1537,4600,0,4,f
1537,4697b,71,1,t
1537,4697b,71,2,f
1537,4740,72,5,f
1537,47457,71,2,f
1537,47720,0,2,f
1537,47998,15,1,f
1537,48336,0,1,f
1537,48336,4,1,f
1537,4865a,40,1,f
1537,4865b,14,4,f
1537,4872,40,1,f
1537,50254,0,8,f
1537,50745,72,2,f
1537,50950,72,2,f
1537,54200,71,2,f
1537,54200,71,3,t
1537,54200,182,4,t
1537,54200,182,4,f
1537,54200,14,2,f
1537,54200,47,3,t
1537,54200,47,2,f
1537,54200,72,1,t
1537,54200,72,4,f
1537,54200,14,1,t
1537,55981,71,4,f
1537,56823c50,0,1,f
1537,57779,14,1,f
1537,58176,182,4,f
1537,59349,72,3,f
1537,59443,4,2,f
1537,59895,0,1,t
1537,59895,0,1,f
1537,60032,14,2,f
1537,6014b,71,8,f
1537,60470a,71,2,f
1537,60471,71,2,f
1537,60474,15,1,f
1537,60475b,0,2,f
1537,60475b,14,1,f
1537,60477,14,1,f
1537,60581,15,1,f
1537,60583b,0,1,f
1537,60583b,4,2,f
1537,60594,0,1,f
1537,60596,0,1,f
1537,60601,40,2,f
1537,60623,14,1,f
1537,6079,15,1,f
1537,6082,72,2,f
1537,6083,72,2,f
1537,61072,0,3,f
1537,6108,71,2,f
1537,6111,71,2,f
1537,61252,0,1,f
1537,6134,71,1,f
1537,61409,1,2,f
1537,6141,34,1,f
1537,6141,36,1,f
1537,6141,0,1,t
1537,6141,0,1,f
1537,6141,4,1,t
1537,6141,36,1,t
1537,6141,4,2,f
1537,6141,34,1,t
1537,6141,1,2,f
1537,6141,1,1,t
1537,61485,0,1,f
1537,6157,71,1,f
1537,61780,2,1,f
1537,6179,72,1,f
1537,62113,72,1,f
1537,63082,71,1,f
1537,63864,0,2,f
1537,63868,71,2,f
1537,64451,72,2,f
1537,64453,40,1,f
1537,64712,0,1,f
1537,64728,4,3,f
1537,64799,14,1,f
1537,6558,1,2,f
1537,6636,0,1,f
1537,6636,71,2,f
1537,73983,2,2,f
1537,85984,2,2,f
1537,85984,71,3,f
1537,87079,71,3,f
1537,87079,0,2,f
1537,87079,72,3,f
1537,87082,71,1,f
1537,87083,72,1,f
1537,87087,15,2,f
1537,87087,71,4,f
1537,87544,71,1,f
1537,87544,40,2,f
1537,87552,14,2,f
1537,87552,40,2,f
1537,87580,72,1,f
1537,87580,14,1,f
1537,87609,2,1,f
1537,87697,0,8,f
1537,88072,72,1,f
1537,91405,28,1,f
1537,91988,71,1,f
1537,92092,72,2,f
1537,92099,72,1,f
1537,92280,71,2,f
1537,92402,0,4,f
1537,92410,71,1,f
1537,92438,28,2,f
1537,92715c01,72,1,f
1537,92947,4,2,f
1537,93274,71,2,f
1537,93606,71,1,f
1537,96874,25,1,f
1537,98138,47,2,f
1537,98138,71,2,t
1537,98138,71,4,f
1537,98138,36,2,t
1537,98138,36,8,f
1537,98138,47,4,t
1537,98263,71,2,f
1537,98280,71,3,f
1537,98281,71,1,f
1537,98285,14,2,f
1537,98286,71,2,f
1537,98287,71,8,f
1537,98288,4,1,f
1537,99206,71,2,f
1537,99781,71,2,f
1538,2444,0,8,f
1538,2445,19,2,f
1538,2780,0,181,f
1538,2825,0,1,f
1538,3003,19,6,f
1538,3003,0,7,f
1538,3004,19,7,f
1538,3004,0,6,f
1538,3006,19,2,f
1538,3007,0,6,f
1538,30145,19,8,f
1538,3022,0,6,f
1538,3022,7,31,f
1538,3022,19,7,f
1538,3028,4,12,f
1538,3029,4,4,f
1538,30565,19,8,f
1538,3068b,0,4,f
1538,31101,484,1,f
1538,32013,25,26,f
1538,32013,0,29,f
1538,32014,15,4,f
1538,32014,25,4,f
1538,32014,0,36,f
1538,32015,0,4,f
1538,32016,135,4,f
1538,32016,0,6,f
1538,32016,25,38,f
1538,32034,15,1,f
1538,32034,135,2,f
1538,32034,0,27,f
1538,32039,25,8,f
1538,32054,0,18,f
1538,32062,0,88,f
1538,32064b,0,4,f
1538,32073,7,18,f
1538,32123a,7,4,f
1538,32138,0,3,f
1538,32140,15,2,f
1538,32140,135,4,f
1538,32140,0,4,f
1538,32184,0,2,f
1538,32184,25,18,f
1538,32192,135,4,f
1538,32192,15,8,f
1538,32192,0,1,f
1538,32278,135,4,f
1538,32278,0,4,f
1538,32291,0,9,f
1538,32291,135,5,f
1538,32316,15,4,f
1538,32316,4,6,f
1538,32316,0,2,f
1538,32523,0,3,f
1538,32524,0,20,f
1538,32524,15,6,f
1538,32525,0,2,f
1538,32526,0,4,f
1538,3460,19,8,f
1538,3673,7,3,f
1538,3700,19,30,f
1538,3700,0,8,f
1538,3702,0,10,f
1538,3703,0,18,f
1538,3705,0,33,f
1538,3708,0,8,f
1538,3709,7,9,f
1538,3710,19,8,f
1538,3713,15,4,f
1538,3713,25,28,f
1538,3713,0,1,f
1538,3713,7,4,f
1538,3737,0,5,f
1538,3738,7,15,f
1538,3832,19,4,f
1538,3894,0,4,f
1538,3895,0,6,f
1538,3941,57,3,f
1538,3941,14,3,f
1538,3941,0,6,f
1538,3941,46,3,f
1538,3941,25,3,f
1538,3941,2,3,f
1538,3941,33,3,f
1538,3942c,0,1,f
1538,4032a,0,1,f
1538,40490,0,10,f
1538,40490,15,3,f
1538,41250,1,4,f
1538,41250,4,4,f
1538,41539,19,1,f
1538,42003,0,5,f
1538,4251753,9999,1,f
1538,43093,1,104,f
1538,43857,0,7,f
1538,44294,7,2,f
1538,4477,19,8,f
1538,4519,7,27,f
1538,4589,25,4,f
1538,47674,47,1,f
1538,47676,4,1,f
1538,48835pr0001,7,1,f
1538,6003,19,4,f
1538,6111,19,8,f
1538,6222,0,1,f
1538,6536,25,12,f
1538,6536,0,8,f
1538,6538b,25,4,f
1538,6538b,0,37,f
1538,6538b,135,4,f
1538,6541,19,6,f
1538,6558,0,71,f
1538,6587,8,4,f
1538,6632,0,2,f
1538,6632,135,8,f
1538,75535,0,34,f
1538,78c03,15,16,f
1538,78c03,0,10,f
1538,78c04,179,4,f
1538,78c05,179,4,f
1538,78c06,143,16,f
1538,78c09,179,2,f
1538,78c09,143,10,f
1538,78c09,0,6,f
